Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity
AMZN240920P00150000,2023-12-07 2:40PM EST,150.0,15.4,15.35,15.55,0.0,-,1143,1969,26.31%,Put,"September 20, 2024"
AMZN240920P00155000,2023-12-07 12:29PM EST,155.0,17.8,18.0,18.15,0.0,-,189,800,25.42%,Put,"September 20, 2024"
AMZN240920P00160000,2023-12-07 1:01PM EST,160.0,20.42,20.65,21.05,0.0,-,16,1956,24.56%,Put,"September 20, 2024"
AMZN240920P00165000,2023-12-07 1:20PM EST,165.0,23.6,23.7,24.9,0.0,-,20,239,25.09%,Put,"September 20, 2024"
AMZN240920P00170000,2023-12-07 10:29AM EST,170.0,27.28,27.1,28.35,0.0,-,1,152,24.30%,Put,"September 20, 2024"
AMZN240920P00175000,2023-12-05 12:19PM EST,175.0,31.49,30.1,31.4,0.0,-,7,343,21.78%,Put,"September 20, 2024"
AMZN240920P00180000,2023-12-07 1:57PM EST,180.0,34.75,34.3,35.35,0.0,-,104,733,20.67%,Put,"September 20, 2024"
AMZN240920P00185000,2023-11-22 12:14PM EST,185.0,38.59,38.8,40.2,0.0,-,2,3,21.96%,Put,"September 20, 2024"
AMZN240920P00190000,2023-11-08 11:05AM EST,190.0,48.33,43.5,44.05,0.0,-,2,1,18.52%,Put,"September 20, 2024"
AMZN240920P00195000,2023-09-07 12:16PM EST,195.0,58.26,66.6,68.5,0.0,-,10,0,65.17%,Put,"September 20, 2024"
AMZN240920P00200000,2023-11-27 3:08PM EST,200.0,51.66,52.9,54.4,0.0,-,2,1,23.26%,Put,"September 20, 2024"
AMZN240920P00210000,2023-10-20 1:37PM EST,210.0,84.11,63.5,65.4,0.0,-,2,0,30.47%,Put,"September 20, 2024"
AMZN250117C00045000,2023-12-04 9:30AM EST,45.0,103.44,103.75,105.2,0.0,-,1,13121,83.90%,Call,"January 17, 2025"
AMZN250117C00050000,2023-12-06 10:27AM EST,50.0,98.5,98.7,100.45,0.0,-,4,6954,77.73%,Call,"January 17, 2025"
AMZN250117C00055000,2023-12-05 12:42PM EST,55.0,94.55,94.65,96.65,0.0,-,1,924,78.16%,Call,"January 17, 2025"
AMZN250117C00060000,2023-12-07 10:35AM EST,60.0,91.0,89.95,91.3,0.0,-,1,1364,71.94%,Call,"January 17, 2025"
AMZN250117C00065000,2023-12-04 11:33AM EST,65.0,83.92,85.1,87.1,0.0,-,2,1459,68.76%,Call,"January 17, 2025"
AMZN250117C00070000,2023-12-05 2:35PM EST,70.0,81.93,80.45,82.1,0.0,-,5,4024,64.31%,Call,"January 17, 2025"
AMZN250117C00075000,2023-12-08 9:33AM EST,75.0,76.38,75.9,77.85,-1.12,-1.45%,1,897,61.87%,Call,"January 17, 2025"
AMZN250117C00080000,2023-12-04 9:47AM EST,80.0,70.41,72.0,73.35,0.0,-,2,2608,60.11%,Call,"January 17, 2025"
AMZN250117C00085000,2023-12-05 1:20PM EST,85.0,68.24,68.0,69.0,0.0,-,40,4223,58.26%,Call,"January 17, 2025"
AMZN250117C00090000,2023-12-08 9:46AM EST,90.0,63.88,63.8,64.35,0.88,+1.40%,2,4878,55.51%,Call,"January 17, 2025"
AMZN250117C00095000,2023-12-07 3:59PM EST,95.0,59.85,59.5,60.35,0.0,-,6,2414,53.55%,Call,"January 17, 2025"
AMZN250117C00100000,2023-12-08 9:30AM EST,100.0,55.0,55.6,56.05,-1.5,-2.65%,1,8704,51.61%,Call,"January 17, 2025"
AMZN250117C00105000,2023-12-07 12:26PM EST,105.0,52.08,51.55,51.9,0.0,-,3,1922,49.98%,Call,"January 17, 2025"
AMZN250117C00110000,2023-12-08 10:17AM EST,110.0,48.3,47.85,48.05,-0.49,-1.00%,11,4419,48.37%,Call,"January 17, 2025"
AMZN250117C00115000,2023-12-07 9:40AM EST,115.0,44.2,44.0,44.2,0.0,-,1,3310,46.60%,Call,"January 17, 2025"
AMZN250117C00120000,2023-12-08 9:53AM EST,120.0,40.84,40.45,40.65,0.29,+0.72%,12,4601,45.31%,Call,"January 17, 2025"
AMZN250117C00125000,2023-12-08 9:31AM EST,125.0,36.1,37.0,37.15,-1.1,-2.96%,5,8471,43.92%,Call,"January 17, 2025"
AMZN250117C00130000,2023-12-08 10:21AM EST,130.0,34.0,33.65,33.8,0.25,+0.74%,3,16415,42.62%,Call,"January 17, 2025"
AMZN250117C00135000,2023-12-08 10:32AM EST,135.0,30.7,30.55,30.7,-0.02,-0.07%,3,5745,41.56%,Call,"January 17, 2025"
AMZN250117C00140000,2023-12-08 9:30AM EST,140.0,27.9,27.6,27.75,0.21,+0.76%,15,9417,40.55%,Call,"January 17, 2025"
AMZN250117C00145000,2023-12-08 10:18AM EST,145.0,25.22,24.8,25.0,0.27,+1.08%,3,6112,39.64%,Call,"January 17, 2025"
AMZN250117C00150000,2023-12-08 10:40AM EST,150.0,21.97,22.25,22.4,-0.38,-1.70%,47,22315,38.76%,Call,"January 17, 2025"
AMZN250117C00155000,2023-12-08 10:25AM EST,155.0,20.0,19.8,19.95,0.1,+0.50%,4,6948,37.88%,Call,"January 17, 2025"
AMZN250117C00160000,2023-12-08 10:34AM EST,160.0,17.6,17.55,17.65,0.0,-,369,8916,37.01%,Call,"January 17, 2025"
AMZN250117C00165000,2023-12-07 3:24PM EST,165.0,15.06,15.55,15.7,-0.61,-3.89%,2,9171,36.47%,Call,"January 17, 2025"
AMZN250117C00170000,2023-12-08 9:42AM EST,170.0,13.55,13.7,13.85,-0.25,-1.81%,2,15140,35.85%,Call,"January 17, 2025"
AMZN250117C00175000,2023-12-07 3:56PM EST,175.0,12.17,12.0,12.15,0.0,-,154,7689,35.25%,Call,"January 17, 2025"
AMZN250117C00180000,2023-12-08 10:48AM EST,180.0,10.5,10.5,10.65,-0.13,-1.22%,3,7759,34.74%,Call,"January 17, 2025"
AMZN250117C00185000,2023-12-08 10:04AM EST,185.0,9.07,9.2,9.35,-0.22,-2.37%,2,5327,34.37%,Call,"January 17, 2025"
AMZN250117C00190000,2023-12-07 2:46PM EST,190.0,8.15,8.0,8.1,0.0,-,10,2513,33.85%,Call,"January 17, 2025"
AMZN250117C00195000,2023-12-08 9:30AM EST,195.0,6.69,6.95,7.1,-0.54,-7.47%,4,5941,33.59%,Call,"January 17, 2025"
AMZN250117C00200000,2023-12-08 10:43AM EST,200.0,6.0,6.05,6.15,-0.14,-2.28%,177,21585,33.23%,Call,"January 17, 2025"
AMZN250117C00210000,2023-12-08 10:39AM EST,210.0,4.5,4.55,4.65,-0.09,-1.96%,7,9387,32.75%,Call,"January 17, 2025"
AMZN250117C00220000,2023-12-08 9:57AM EST,220.0,3.5,3.4,3.5,0.0,-,36,863,32.36%,Call,"January 17, 2025"
AMZN250117P00045000,2023-12-08 10:47AM EST,45.0,0.17,0.17,0.18,0.0,-,5,16491,49.90%,Put,"January 17, 2025"
AMZN250117P00050000,2023-12-01 2:00PM EST,50.0,0.27,0.25,0.29,0.0,-,4,52848,48.88%,Put,"January 17, 2025"
AMZN250117P00055000,2023-12-06 1:54PM EST,55.0,0.37,0.34,0.39,0.0,-,2,6515,46.92%,Put,"January 17, 2025"
AMZN250117P00060000,2023-12-07 3:01PM EST,60.0,0.49,0.47,0.52,0.0,-,1,7088,45.19%,Put,"January 17, 2025"
AMZN250117P00065000,2023-12-08 10:52AM EST,65.0,0.63,0.63,0.66,-0.06,-8.70%,5,25951,43.34%,Put,"January 17, 2025"
AMZN250117P00070000,2023-12-05 11:21AM EST,70.0,0.86,0.82,0.86,0.0,-,3,9995,41.87%,Put,"January 17, 2025"
AMZN250117P00075000,2023-12-07 12:50PM EST,75.0,1.07,1.06,1.1,0.0,-,2,5602,40.45%,Put,"January 17, 2025"
AMZN250117P00080000,2023-12-07 12:48PM EST,80.0,1.33,1.35,1.41,0.0,-,2,15451,39.23%,Put,"January 17, 2025"
AMZN250117P00085000,2023-12-07 11:17AM EST,85.0,1.75,1.7,1.75,0.0,-,5,15024,37.88%,Put,"January 17, 2025"
AMZN250117P00090000,2023-12-07 2:24PM EST,90.0,2.13,2.15,2.18,0.0,-,14,23907,36.71%,Put,"January 17, 2025"
AMZN250117P00095000,2023-12-07 10:10AM EST,95.0,2.76,2.65,2.72,0.0,-,7,12037,35.69%,Put,"January 17, 2025"
AMZN250117P00100000,2023-12-07 2:10PM EST,100.0,3.35,3.25,3.35,0.04,+1.21%,35,31414,34.68%,Put,"January 17, 2025"
AMZN250117P00105000,2023-12-07 2:58PM EST,105.0,4.05,4.0,4.1,0.0,-,104,28457,33.73%,Put,"January 17, 2025"
AMZN250117P00110000,2023-12-08 10:54AM EST,110.0,4.9,4.85,4.95,0.03,+0.62%,25,21426,32.75%,Put,"January 17, 2025"
AMZN250117P00115000,2023-12-07 1:34PM EST,115.0,5.9,5.85,5.95,0.0,-,99,15739,31.84%,Put,"January 17, 2025"
AMZN250117P00120000,2023-12-08 10:29AM EST,120.0,7.1,7.05,7.15,-0.02,-0.28%,3,12139,31.06%,Put,"January 17, 2025"
AMZN250117P00125000,2023-12-08 10:38AM EST,125.0,8.5,8.35,8.5,0.1,+1.19%,1,15557,30.25%,Put,"January 17, 2025"
AMZN250117P00130000,2023-12-07 3:44PM EST,130.0,10.0,9.85,9.95,0.08,+0.81%,1,18948,29.31%,Put,"January 17, 2025"
AMZN250117P00135000,2023-12-07 3:50PM EST,135.0,11.6,11.55,11.65,0.0,-,85,5480,28.50%,Put,"January 17, 2025"
AMZN250117P00140000,2023-12-07 3:18PM EST,140.0,13.55,13.4,13.5,0.0,-,106,9697,27.61%,Put,"January 17, 2025"
AMZN250117P00145000,2023-12-07 3:57PM EST,145.0,15.55,15.45,15.65,0.0,-,79,3512,26.88%,Put,"January 17, 2025"
AMZN250117P00150000,2023-12-07 3:50PM EST,150.0,17.8,17.75,17.95,0.0,-,27,8881,26.03%,Put,"January 17, 2025"
AMZN250117P00155000,2023-12-06 3:48PM EST,155.0,21.4,20.2,20.4,0.0,-,1657,2549,25.06%,Put,"January 17, 2025"
AMZN250117P00160000,2023-12-07 11:20AM EST,160.0,23.25,22.95,23.2,0.0,-,43,497,24.27%,Put,"January 17, 2025"
AMZN250117P00165000,2023-12-07 3:56PM EST,165.0,26.0,25.6,26.15,0.0,-,62,738,23.31%,Put,"January 17, 2025"
AMZN250117P00170000,2023-12-07 11:22AM EST,170.0,29.37,28.15,30.2,0.0,-,8,803,23.88%,Put,"January 17, 2025"
AMZN250117P00175000,2023-12-07 3:56PM EST,175.0,32.59,32.25,32.95,0.0,-,60,1093,21.64%,Put,"January 17, 2025"
AMZN250117P00180000,2023-12-06 10:34AM EST,180.0,37.1,35.75,36.5,0.0,-,7,1026,20.30%,Put,"January 17, 2025"
AMZN250117P00185000,2023-12-08 10:01AM EST,185.0,40.5,40.05,40.5,-1.5,-3.57%,1,475,19.36%,Put,"January 17, 2025"
AMZN250117P00190000,2023-12-04 3:40PM EST,190.0,46.15,43.95,44.95,0.0,-,4,14,19.14%,Put,"January 17, 2025"
AMZN250117P00195000,2023-11-27 11:00AM EST,195.0,47.0,48.6,49.25,0.0,-,10,1,17.79%,Put,"January 17, 2025"
AMZN250117P00200000,2023-12-04 2:16PM EST,200.0,55.36,53.3,54.0,0.0,-,1,21,17.70%,Put,"January 17, 2025"
AMZN250117P00210000,2023-12-07 11:53AM EST,210.0,62.9,62.95,64.1,0.0,-,1,0,20.39%,Put,"January 17, 2025"
AMZN250117P00220000,2023-12-07 2:31PM EST,220.0,73.0,72.85,73.8,0.0,-,2,0,20.40%,Put,"January 17, 2025"
AMZN250620C00045000,2023-12-01 11:42AM EST,45.0,105.9,104.95,106.3,0.0,-,263,502,78.61%,Call,"June 20, 2025"
AMZN250620C00050000,2023-10-10 10:54AM EST,50.0,86.12,95.65,97.6,0.0,-,2,815,51.25%,Call,"June 20, 2025"
AMZN250620C00055000,2023-10-31 9:46AM EST,55.0,84.24,95.1,97.55,0.0,-,2,621,69.82%,Call,"June 20, 2025"
AMZN250620C00060000,2023-12-07 1:58PM EST,60.0,92.86,91.75,92.95,0.0,-,2,761,68.74%,Call,"June 20, 2025"
AMZN250620C00065000,2023-11-16 3:02PM EST,65.0,84.27,87.15,88.5,0.0,-,10,331,65.31%,Call,"June 20, 2025"
AMZN250620C00070000,2023-11-16 3:47PM EST,70.0,80.3,82.8,84.05,0.0,-,9,729,62.48%,Call,"June 20, 2025"
AMZN250620C00075000,2023-12-05 11:50AM EST,75.0,79.14,78.6,80.0,0.0,-,1,271,60.55%,Call,"June 20, 2025"
AMZN250620C00080000,2023-11-29 2:24PM EST,80.0,75.57,74.7,75.5,0.0,-,1,704,58.34%,Call,"June 20, 2025"
AMZN250620C00085000,2023-12-06 9:31AM EST,85.0,70.9,70.7,71.4,0.0,-,2,389,56.50%,Call,"June 20, 2025"
AMZN250620C00090000,2023-12-05 1:09PM EST,90.0,66.5,66.75,67.45,0.0,-,5,879,54.83%,Call,"June 20, 2025"
AMZN250620C00095000,2023-12-06 10:42AM EST,95.0,62.1,62.55,63.45,0.0,-,1,575,52.73%,Call,"June 20, 2025"
AMZN250620C00100000,2023-12-07 3:33PM EST,100.0,58.95,58.95,59.3,0.0,-,1,3969,51.07%,Call,"June 20, 2025"
AMZN250620C00105000,2023-12-06 3:51PM EST,105.0,53.45,55.15,55.5,0.0,-,1,534,49.82%,Call,"June 20, 2025"
AMZN250620C00110000,2023-12-08 10:31AM EST,110.0,51.75,51.55,51.8,0.15,+0.29%,35,1152,48.29%,Call,"June 20, 2025"
AMZN250620C00115000,2023-12-05 12:59PM EST,115.0,47.68,48.0,48.25,0.0,-,8,875,46.94%,Call,"June 20, 2025"
AMZN250620C00120000,2023-12-07 3:52PM EST,120.0,44.8,44.6,44.9,0.0,-,1,1920,45.81%,Call,"June 20, 2025"
AMZN250620C00125000,2023-12-07 3:38PM EST,125.0,41.35,41.5,41.7,0.0,-,3,21304,44.78%,Call,"June 20, 2025"
AMZN250620C00130000,2023-12-07 12:33PM EST,130.0,39.2,38.3,38.55,0.0,-,42,2247,43.69%,Call,"June 20, 2025"
AMZN250620C00135000,2023-12-08 10:17AM EST,135.0,35.75,35.35,35.6,-0.2,-0.56%,13,2840,42.76%,Call,"June 20, 2025"
AMZN250620C00140000,2023-12-07 9:59AM EST,140.0,31.86,32.55,32.7,0.0,-,1,6368,41.75%,Call,"June 20, 2025"
AMZN250620C00145000,2023-12-07 9:34AM EST,145.0,29.78,29.8,30.05,0.0,-,18,1904,40.96%,Call,"June 20, 2025"
AMZN250620C00150000,2023-12-08 9:30AM EST,150.0,26.69,27.35,27.5,-0.81,-2.95%,1,5278,40.15%,Call,"June 20, 2025"
AMZN250620C00155000,2023-12-08 10:51AM EST,155.0,25.1,24.95,25.1,-0.29,-1.14%,1,1665,39.40%,Call,"June 20, 2025"
AMZN250620C00160000,2023-12-06 12:44PM EST,160.0,22.5,22.7,22.9,0.0,-,148,745,38.76%,Call,"June 20, 2025"
AMZN250620C00165000,2023-12-06 3:03PM EST,165.0,20.0,20.55,20.7,0.0,-,10,2168,37.97%,Call,"June 20, 2025"
AMZN250620C00170000,2023-12-08 10:16AM EST,170.0,18.9,18.7,18.85,0.2,+1.07%,4,11058,37.50%,Call,"June 20, 2025"
AMZN250620C00175000,2023-12-08 9:30AM EST,175.0,16.5,16.9,17.05,-0.45,-2.65%,10,4270,36.95%,Call,"June 20, 2025"
AMZN250620C00180000,2023-12-08 10:41AM EST,180.0,15.11,15.25,15.45,-0.34,-2.20%,15,2387,36.51%,Call,"June 20, 2025"
AMZN250620C00185000,2023-12-07 2:25PM EST,185.0,13.9,13.75,13.95,0.0,-,1,1625,36.08%,Call,"June 20, 2025"
AMZN250620C00190000,2023-12-07 9:43AM EST,190.0,12.45,12.4,12.55,0.0,-,35,514,35.63%,Call,"June 20, 2025"
AMZN250620C00195000,2023-12-06 11:18AM EST,195.0,10.87,11.1,11.3,0.0,-,1,571,35.27%,Call,"June 20, 2025"
AMZN250620C00200000,2023-12-07 2:18PM EST,200.0,10.15,9.95,10.15,0.0,-,12,480,34.91%,Call,"June 20, 2025"
AMZN250620C00210000,2023-12-08 10:01AM EST,210.0,8.01,8.0,8.2,0.26,+3.35%,1,2600,34.34%,Call,"June 20, 2025"
AMZN250620C00220000,2023-12-07 2:27PM EST,220.0,6.6,6.45,6.6,0.0,-,4,54,33.85%,Call,"June 20, 2025"
AMZN250620P00045000,2023-11-21 2:27PM EST,45.0,0.42,0.33,0.41,0.0,-,3,1708,47.95%,Put,"June 20, 2025"
AMZN250620P00050000,2023-12-08 9:50AM EST,50.0,0.47,0.47,0.54,-0.04,-7.84%,2,198,45.97%,Put,"June 20, 2025"
AMZN250620P00055000,2023-12-05 12:57PM EST,55.0,0.69,0.6,0.7,0.0,-,2,412,44.19%,Put,"June 20, 2025"
AMZN250620P00060000,2023-12-05 12:58PM EST,60.0,0.91,0.85,0.91,0.0,-,2,615,42.70%,Put,"June 20, 2025"
AMZN250620P00065000,2023-11-21 1:16PM EST,65.0,1.23,1.08,1.16,0.0,-,85,424,41.27%,Put,"June 20, 2025"
AMZN250620P00070000,2023-12-05 12:56PM EST,70.0,1.47,1.39,1.46,0.0,-,2,1587,39.94%,Put,"June 20, 2025"
AMZN250620P00075000,2023-12-06 12:07PM EST,75.0,1.84,1.74,1.83,0.0,-,1,3032,38.77%,Put,"June 20, 2025"
AMZN250620P00080000,2023-11-29 10:26AM EST,80.0,2.26,2.18,2.27,0.0,-,2,1132,37.66%,Put,"June 20, 2025"
AMZN250620P00085000,2023-12-07 11:36AM EST,85.0,2.74,2.71,2.78,0.0,-,196,3066,36.59%,Put,"June 20, 2025"
AMZN250620P00090000,2023-12-07 10:21AM EST,90.0,3.35,3.25,3.4,0.0,-,1,3148,35.66%,Put,"June 20, 2025"
AMZN250620P00095000,2023-12-01 12:19PM EST,95.0,4.02,3.95,4.15,0.0,-,2,6483,34.86%,Put,"June 20, 2025"
AMZN250620P00100000,2023-12-06 3:07PM EST,100.0,5.01,4.8,4.9,0.0,-,2,7787,33.79%,Put,"June 20, 2025"
AMZN250620P00105000,2023-11-28 9:31AM EST,105.0,5.75,5.7,5.8,0.0,-,1,4115,32.87%,Put,"June 20, 2025"
AMZN250620P00110000,2023-12-07 2:10PM EST,110.0,6.77,6.75,6.85,0.0,-,92,2226,32.06%,Put,"June 20, 2025"
AMZN250620P00115000,2023-12-07 2:10PM EST,115.0,7.92,7.8,8.05,0.0,-,87,2215,31.29%,Put,"June 20, 2025"
AMZN250620P00120000,2023-12-07 11:12AM EST,120.0,9.3,9.15,9.4,0.0,-,20,821,30.55%,Put,"June 20, 2025"
AMZN250620P00125000,2023-12-07 1:39PM EST,125.0,10.7,10.6,10.8,0.0,-,24,7529,29.65%,Put,"June 20, 2025"
AMZN250620P00130000,2023-12-01 1:42PM EST,130.0,12.4,12.2,12.5,0.0,-,510,2369,29.01%,Put,"June 20, 2025"
AMZN250620P00135000,2023-12-06 3:50PM EST,135.0,14.81,14.0,14.25,0.0,-,1,658,28.19%,Put,"June 20, 2025"
AMZN250620P00140000,2023-12-05 10:42AM EST,140.0,15.7,16.0,16.25,0.0,-,16,1123,27.50%,Put,"June 20, 2025"
AMZN250620P00145000,2023-12-07 3:36PM EST,145.0,18.38,18.0,18.5,0.0,-,73,478,26.90%,Put,"June 20, 2025"
AMZN250620P00150000,2023-12-08 9:34AM EST,150.0,21.0,20.15,20.7,0.58,+2.84%,28,1603,25.98%,Put,"June 20, 2025"
AMZN250620P00155000,2023-11-13 12:14PM EST,155.0,24.9,22.6,23.15,0.0,-,10,104,25.15%,Put,"June 20, 2025"
AMZN250620P00160000,2023-12-07 10:54AM EST,160.0,25.65,25.45,25.85,0.0,-,10,185,24.38%,Put,"June 20, 2025"
AMZN250620P00165000,2023-11-21 10:24AM EST,165.0,30.7,28.25,28.75,0.0,-,2,130,23.62%,Put,"June 20, 2025"
AMZN250620P00170000,2023-12-07 2:20PM EST,170.0,31.5,31.25,31.75,0.0,-,2,178,22.69%,Put,"June 20, 2025"
AMZN250620P00175000,2023-11-13 10:31AM EST,175.0,37.65,33.9,35.55,0.0,-,1,40,22.66%,Put,"June 20, 2025"
AMZN250620P00180000,2023-12-06 2:23PM EST,180.0,38.69,37.65,38.85,0.0,-,2,129,21.55%,Put,"June 20, 2025"
AMZN250620P00185000,2023-11-27 9:40AM EST,185.0,40.78,41.6,42.25,0.0,-,3,18,20.17%,Put,"June 20, 2025"
AMZN250620P00190000,2023-12-05 12:19PM EST,190.0,46.14,45.5,46.15,0.0,-,2,462,19.25%,Put,"June 20, 2025"
AMZN250620P00195000,2023-11-27 10:40AM EST,195.0,48.0,48.75,50.3,0.0,-,1,2,18.42%,Put,"June 20, 2025"
AMZN250620P00200000,2023-11-30 3:23PM EST,200.0,55.6,53.2,54.6,0.0,-,1,1,17.44%,Put,"June 20, 2025"
AMZN250620P00210000,2023-11-30 12:36PM EST,210.0,64.9,62.4,64.05,0.0,-,3,3,17.18%,Put,"June 20, 2025"
AMZN250919C00065000,2023-11-07 12:33PM EST,65.0,85.65,87.5,90.5,0.0,-,1,2,64.51%,Call,"September 19, 2025"
AMZN250919C00070000,2023-11-24 11:52AM EST,70.0,86.0,83.6,85.75,0.0,-,5,2,61.76%,Call,"September 19, 2025"
AMZN250919C00075000,2023-10-26 11:14AM EST,75.0,56.06,79.65,82.65,0.0,-,-,0,61.29%,Call,"September 19, 2025"
AMZN250919C00080000,2023-10-30 1:53PM EST,80.0,64.76,75.2,76.5,0.0,-,2,2,56.04%,Call,"September 19, 2025"
AMZN250919C00085000,2023-12-01 9:30AM EST,85.0,71.78,71.65,72.95,0.0,-,1,1,55.37%,Call,"September 19, 2025"
AMZN250919C00090000,2023-11-29 9:54AM EST,90.0,69.78,67.4,69.0,0.0,-,2,2,53.28%,Call,"September 19, 2025"
AMZN250919C00095000,2023-11-22 2:02PM EST,95.0,65.45,63.75,65.45,0.0,-,2,6,52.20%,Call,"September 19, 2025"
AMZN250919C00100000,2023-10-31 2:30PM EST,100.0,50.5,59.5,61.05,0.0,-,-,1,51.08%,Call,"September 19, 2025"
AMZN250919C00105000,2023-12-01 12:55PM EST,105.0,57.4,57.0,57.4,0.0,-,1,18,49.66%,Call,"September 19, 2025"
AMZN250919C00110000,2023-11-15 9:46AM EST,110.0,53.05,53.45,53.8,0.0,-,1,27,48.23%,Call,"September 19, 2025"
AMZN250919C00115000,2023-11-15 2:27PM EST,115.0,48.19,50.15,50.45,0.0,-,1,16,47.13%,Call,"September 19, 2025"
AMZN250919C00120000,2023-12-01 10:34AM EST,120.0,46.54,46.9,47.35,0.0,-,1,21,46.31%,Call,"September 19, 2025"
AMZN250919C00125000,2023-12-07 3:04PM EST,125.0,43.29,43.7,44.0,0.0,-,1,34,44.98%,Call,"September 19, 2025"
AMZN250919C00130000,2023-12-06 1:35PM EST,130.0,39.9,40.6,41.0,0.0,-,6,28,44.06%,Call,"September 19, 2025"
AMZN250919C00135000,2023-12-05 3:58PM EST,135.0,37.95,37.65,38.15,0.0,-,2,19,43.22%,Call,"September 19, 2025"
AMZN250919C00140000,2023-12-06 3:13PM EST,140.0,34.09,34.95,35.3,0.0,-,2,340,42.26%,Call,"September 19, 2025"
AMZN250919C00145000,2023-12-07 12:33PM EST,145.0,33.1,32.3,32.75,0.0,-,4,103,41.58%,Call,"September 19, 2025"
AMZN250919C00150000,2023-11-30 1:20PM EST,150.0,28.89,29.85,30.3,0.0,-,1,56,40.90%,Call,"September 19, 2025"
AMZN250919C00155000,2023-12-04 9:56AM EST,155.0,26.27,27.5,27.8,0.0,-,43,114,40.03%,Call,"September 19, 2025"
AMZN250919C00160000,2023-12-07 1:57PM EST,160.0,25.6,25.25,25.55,0.0,-,1,2548,39.35%,Call,"September 19, 2025"
AMZN250919C00165000,2023-12-07 11:53AM EST,165.0,23.45,23.1,23.4,0.0,-,1,25,38.67%,Call,"September 19, 2025"
AMZN250919C00170000,2023-12-05 12:19PM EST,170.0,21.07,21.15,21.4,0.0,-,3,59,38.05%,Call,"September 19, 2025"
AMZN250919C00175000,2023-12-07 2:45PM EST,175.0,19.55,19.4,19.65,0.0,-,11,18,37.62%,Call,"September 19, 2025"
AMZN250919C00180000,2023-12-05 2:12PM EST,180.0,18.0,17.65,17.95,0.0,-,52,79,37.13%,Call,"September 19, 2025"
AMZN250919C00185000,2023-12-06 10:24AM EST,185.0,15.68,16.1,16.4,0.0,-,1,12,36.70%,Call,"September 19, 2025"
AMZN250919C00190000,2023-12-01 2:09PM EST,190.0,14.65,14.7,15.0,0.0,-,1,44,36.35%,Call,"September 19, 2025"
AMZN250919C00195000,2023-11-20 12:16PM EST,195.0,13.81,13.4,13.65,0.0,-,-,1,35.95%,Call,"September 19, 2025"
AMZN250919C00200000,2023-12-07 2:23PM EST,200.0,12.25,12.2,12.5,0.0,-,3,50,35.71%,Call,"September 19, 2025"
AMZN250919C00210000,2023-12-07 9:34AM EST,210.0,10.0,10.05,10.35,0.0,-,2,2524,35.10%,Call,"September 19, 2025"
AMZN250919C00220000,2023-12-07 1:16PM EST,220.0,8.6,8.3,8.55,0.0,-,4,29,34.59%,Call,"September 19, 2025"
AMZN250919P00065000,2023-12-06 3:35PM EST,65.0,1.4,1.29,1.5,0.0,-,5,213,40.52%,Put,"September 19, 2025"
AMZN250919P00070000,2023-12-05 1:10PM EST,70.0,1.79,1.65,1.86,0.0,-,2,10,39.25%,Put,"September 19, 2025"
AMZN250919P00075000,2023-11-28 2:02PM EST,75.0,2.19,2.12,2.21,0.0,-,1,15,37.73%,Put,"September 19, 2025"
AMZN250919P00080000,2023-12-05 11:36AM EST,80.0,2.65,2.59,2.72,0.0,-,2,16,36.73%,Put,"September 19, 2025"
AMZN250919P00085000,2023-12-01 12:19PM EST,85.0,3.27,3.2,3.35,0.0,-,3,76,35.90%,Put,"September 19, 2025"
AMZN250919P00090000,2023-11-28 9:30AM EST,90.0,3.9,3.85,4.25,0.0,-,10,70,35.59%,Put,"September 19, 2025"
AMZN250919P00095000,2023-11-28 12:50PM EST,95.0,4.75,4.6,4.8,0.0,-,21,45,34.05%,Put,"September 19, 2025"
AMZN250919P00100000,2023-12-08 9:44AM EST,100.0,5.6,5.5,5.7,-0.05,-0.88%,20,73,33.23%,Put,"September 19, 2025"
AMZN250919P00105000,2023-12-05 3:55PM EST,105.0,6.64,6.4,6.7,0.0,-,4,5,32.41%,Put,"September 19, 2025"
AMZN250919P00110000,2023-11-15 10:12AM EST,110.0,7.92,7.5,7.85,0.0,-,1,13,31.67%,Put,"September 19, 2025"
AMZN250919P00115000,2023-11-27 11:42AM EST,115.0,8.57,8.85,9.05,0.0,-,20,24,30.80%,Put,"September 19, 2025"
AMZN250919P00120000,2023-11-29 12:10PM EST,120.0,10.41,10.25,10.45,0.0,-,1,17,30.07%,Put,"September 19, 2025"
AMZN250919P00125000,2023-12-06 3:02PM EST,125.0,12.2,11.8,11.95,0.0,-,1,29,29.29%,Put,"September 19, 2025"
AMZN250919P00130000,2023-12-01 12:52PM EST,130.0,13.4,13.25,13.65,0.0,-,1,65,28.59%,Put,"September 19, 2025"
AMZN250919P00135000,2023-12-04 10:37AM EST,135.0,16.45,15.15,15.6,0.0,-,46,353,28.03%,Put,"September 19, 2025"
AMZN250919P00140000,2023-12-04 11:19AM EST,140.0,18.25,17.2,17.7,0.0,-,6,131,27.46%,Put,"September 19, 2025"
AMZN250919P00145000,2023-11-20 3:00PM EST,145.0,19.5,19.1,19.7,0.0,-,69,74,26.53%,Put,"September 19, 2025"
AMZN250919P00150000,2023-12-05 11:22AM EST,150.0,22.15,21.3,22.25,0.0,-,2,28,26.10%,Put,"September 19, 2025"
